student_id,name,interests,preferences,grades_json
102,Mihai Nicolae_102,Genetica|Geografie|Finante|Design,Tehnic|Medical,"{""Informatica"": 8.3, ""Matematica"": 6.8, ""Desen"": 8.7, ""Biologie"": 7.5, ""Limba Romana"": 6.6}"
103,Maria Dumitrescu_103,Psihologie|Medicina|Chimie,Tehnic,"{""Informatica"": 6.0, ""Chimie"": 6.4, ""Limba Romana"": 9.1, ""Geografie"": 8.7, ""Biologie"": 7.2}"
104,Roxana Marin_104,Statistica|Economie|Design,Stiintific,"{""Informatica"": 8.8, ""Geografie"": 9.3, ""Istorie"": 7.7, ""Biologie"": 6.0, ""Limba Romana"": 6.8, ""Matematica"": 8.7, ""Chimie"": 7.4, ""Desen"": 7.8}"
105,Adriana Nicolae_105,Mecanica|Inovatie,Tehnic|Stiintific,"{""Economie"": 6.4, ""Matematica"": 8.0, ""Desen"": 8.9, ""Fizica"": 6.3, ""Geografie"": 9.8, ""Biologie"": 7.2}"
106,Mihai Petrescu_106,Biologie|Design|Cercetare,Creativ|Stiintific,"{""Informatica"": 9.6, ""Matematica"": 7.7, ""Chimie"": 7.8, ""Desen"": 6.6, ""Limba Romana"": 9.9}"
107,Alexandru Georgescu_107,Finante|Antreprenoriat|Inovatie,Creativ|Financiar,"{""Desen"": 9.6, ""Geografie"": 9.4, ""Limba Romana"": 6.1, ""Matematica"": 8.7, ""Chimie"": 8.0}"
108,Elena Stanescu_108,Biologie|Arheologie,Tehnic|Medical,"{""Geografie"": 7.6, ""Desen"": 8.9, ""Economie"": 8.8, ""Matematica"": 7.6, ""Informatica"": 9.6, ""Biologie"": 9.0, ""Fizica"": 6.9}"
109,Adriana Marin_109,RI|Antreprenoriat|Robotica,Financiar|Medical,"{""Informatica"": 7.4, ""Fizica"": 8.0, ""Istorie"": 6.4, ""Matematica"": 6.3, ""Geografie"": 8.1, ""Limba Romana"": 9.6, ""Biologie"": 8.5, ""Desen"": 8.2, ""Economie"": 7.6, ""Chimie"": 8.1}"
110,Ana Dumitrescu_110,Mecanica|Inovatie,Umanist,"{""Informatica"": 7.2, ""Istorie"": 6.9, ""Matematica"": 9.7, ""Limba Romana"": 8.9, ""Desen"": 7.6, ""Chimie"": 9.2}"
111,Maria Vasilescu_111,Mecanica|Programare|Antreprenoriat|Marketing,Creativ|Umanist,"{""Limba Romana"": 7.8, ""Economie"": 6.7, ""Biologie"": 9.0, ""Matematica"": 9.0, ""Desen"": 9.0, ""Chimie"": 8.5, ""Geografie"": 7.1}"
112,Alexandru Vasilescu_112,Cercetare|Arhitectura|Arheologie|Statistica,Financiar|Stiintific,"{""Geografie"": 7.7, ""Istorie"": 6.3, ""Desen"": 10.0, ""Informatica"": 9.3, ""Economie"": 9.5, ""Chimie"": 9.8}"
113,Gabriel Popescu_113,Geografie|Psihologie|Design,Medical,"{""Informatica"": 6.2, ""Limba Romana"": 8.7, ""Istorie"": 9.6, ""Economie"": 9.1, ""Chimie"": 9.1, ""Desen"": 8.6, ""Matematica"": 6.2, ""Biologie"": 7.0, ""Geografie"": 8.0}"
114,Laura Dumitrescu_114,Mecanica|Management,Medical,"{""Desen"": 7.4, ""Informatica"": 9.3, ""Economie"": 6.9, ""Fizica"": 8.8, ""Geografie"": 8.1, ""Istorie"": 8.7}"
115,Ana Radu_115,Cibernetica|Programare,Creativ,"{""Geografie"": 6.8, ""Matematica"": 8.9, ""Istorie"": 8.1, ""Economie"": 6.4, ""Chimie"": 8.7, ""Desen"": 9.7, ""Limba Romana"": 6.5, ""Informatica"": 6.9, ""Fizica"": 6.6, ""Biologie"": 9.5}"
116,Stefan Olaru_116,Design|Informatica,Tehnic|Umanist,"{""Economie"": 7.0, ""Desen"": 7.8, ""Informatica"": 7.2, ""Matematica"": 10.0, ""Geografie"": 7.4}"
117,Elena Nicolae_117,Robotica|Cibernetica|Programare,Stiintific|Tehnic,"{""Matematica"": 8.7, ""Istorie"": 9.8, ""Chimie"": 8.3, ""Informatica"": 9.9, ""Geografie"": 9.4, ""Economie"": 7.1, ""Desen"": 9.0, ""Fizica"": 9.0, ""Biologie"": 7.5}"
118,Roxana Olaru_118,Fizica|Design|Matematica|Arhitectura,Stiintific,"{""Biologie"": 6.2, ""Fizica"": 6.4, ""Limba Romana"": 7.1, ""Economie"": 8.4, ""Matematica"": 6.7, ""Informatica"": 8.6, ""Geografie"": 9.0, ""Desen"": 9.2}"
119,Adriana Radu_119,RI|Genetica|Management,Creativ,"{""Matematica"": 7.2, ""Biologie"": 8.6, ""Economie"": 7.5, ""Geografie"": 6.3, ""Chimie"": 8.6, ""Limba Romana"": 9.2, ""Desen"": 9.1}"
120,Roxana Olaru_120,Drept|Medicina,Medical|Stiintific,"{""Biologie"": 9.2, ""Limba Romana"": 6.7, ""Istorie"": 8.8, ""Matematica"": 7.2, ""Economie"": 6.4}"
121,Ion Dumitrescu_121,Informatica|Materiale|Chimie,Social,"{""Biologie"": 8.7, ""Matematica"": 10.0, ""Chimie"": 6.1, ""Desen"": 9.3, ""Informatica"": 6.3, ""Limba Romana"": 9.6}"
122,Adriana Petrescu_122,Istorie|Matematica,Umanist,"{""Chimie"": 8.9, ""Fizica"": 7.3, ""Limba Romana"": 6.1, ""Biologie"": 6.5, ""Istorie"": 8.6, ""Informatica"": 8.6, ""Economie"": 9.9}"
123,Daniel Ionescu_123,Istorie|Arheologie|AI|Cibernetica,Creativ,"{""Limba Romana"": 7.5, ""Istorie"": 7.7, ""Biologie"": 8.0, ""Desen"": 9.7, ""Geografie"": 6.1, ""Economie"": 8.6, ""Matematica"": 7.0, ""Fizica"": 6.9}"
124,Alexandru Dumitrescu_124,Arheologie|Arhitectura|Materiale,Umanist,"{""Desen"": 7.7, ""Fizica"": 6.1, ""Limba Romana"": 7.7, ""Biologie"": 6.5, ""Economie"": 6.1, ""Matematica"": 7.3, ""Geografie"": 9.8}"
125,Adriana Nicolae_125,Antreprenoriat|Fizica,Umanist|Financiar,"{""Desen"": 8.3, ""Limba Romana"": 7.9, ""Informatica"": 9.7, ""Istorie"": 8.8, ""Matematica"": 9.9, ""Biologie"": 6.8, ""Fizica"": 8.0, ""Geografie"": 6.6, ""Economie"": 7.2, ""Chimie"": 9.0}"
126,Alexandru Popescu_126,Geografie|Inovatie|Cercetare|Statistica,Social|Tehnic,"{""Economie"": 8.6, ""Chimie"": 8.8, ""Geografie"": 7.8, ""Istorie"": 9.9, ""Matematica"": 8.5, ""Informatica"": 6.9, ""Limba Romana"": 8.4, ""Fizica"": 8.3, ""Desen"": 9.8, ""Biologie"": 8.6}"
127,Laura Nicolae_127,Management|Arheologie|Informatica|Design,Tehnic,"{""Biologie"": 7.7, ""Matematica"": 9.7, ""Informatica"": 9.5, ""Chimie"": 8.1, ""Desen"": 7.0, ""Limba Romana"": 7.0, ""Fizica"": 6.9, ""Geografie"": 8.0, ""Economie"": 6.8}"
128,Stefan Georgescu_128,Management|Matematica,Creativ,"{""Matematica"": 9.4, ""Informatica"": 9.8, ""Chimie"": 7.9, ""Biologie"": 6.2, ""Istorie"": 7.7}"
129,Laura Petrescu_129,RI|Sociologie|Medicina,Financiar|Creativ,"{""Limba Romana"": 8.4, ""Fizica"": 6.6, ""Istorie"": 8.5, ""Informatica"": 9.3, ""Desen"": 9.8, ""Biologie"": 7.5, ""Chimie"": 9.5, ""Matematica"": 6.5}"
130,Ioana Ionescu_130,Geografie|Psihologie|Arheologie|Mecanica,Stiintific,"{""Matematica"": 7.5, ""Geografie"": 8.0, ""Istorie"": 7.3, ""Limba Romana"": 9.0, ""Desen"": 7.3, ""Economie"": 8.1, ""Fizica"": 6.9, ""Biologie"": 6.1, ""Chimie"": 8.8}"
131,Adriana Olaru_131,Design|Robotica|Economie|Sociologie,Stiintific|Social,"{""Informatica"": 8.2, ""Geografie"": 6.1, ""Desen"": 7.3, ""Istorie"": 9.3, ""Fizica"": 7.6, ""Economie"": 8.4}"
132,Ion Ionescu_132,Medicina|Electronica|Matematica|Sociologie,Stiintific|Financiar,"{""Chimie"": 8.9, ""Fizica"": 8.1, ""Geografie"": 8.6, ""Istorie"": 9.0, ""Matematica"": 7.6, ""Desen"": 8.2, ""Limba Romana"": 6.6, ""Economie"": 7.7, ""Informatica"": 9.6}"
133,Gabriel Nicolae_133,Istorie|Chimie|Robotica,Medical|Creativ,"{""Fizica"": 8.7, ""Chimie"": 8.0, ""Economie"": 8.7, ""Istorie"": 6.2, ""Biologie"": 8.9, ""Informatica"": 9.7, ""Geografie"": 8.1, ""Desen"": 8.0, ""Limba Romana"": 8.6}"
134,Stefan Petrescu_134,Arhitectura|Biologie|Chimie|Programare,Stiintific,"{""Desen"": 7.1, ""Istorie"": 9.3, ""Chimie"": 9.1, ""Matematica"": 8.0, ""Economie"": 9.7, ""Limba Romana"": 8.0, ""Informatica"": 6.9, ""Geografie"": 9.6, ""Biologie"": 7.2}"
135,Gabriel Vasilescu_135,RI|Management,Umanist,"{""Istorie"": 8.4, ""Chimie"": 6.9, ""Economie"": 6.0, ""Biologie"": 8.3, ""Limba Romana"": 8.8, ""Geografie"": 8.7, ""Desen"": 9.3, ""Matematica"": 8.0, ""Informatica"": 7.0, ""Fizica"": 9.9}"
136,Maria Stoica_136,Programare|Fizica,Medical,"{""Geografie"": 8.6, ""Desen"": 10.0, ""Limba Romana"": 9.9, ""Economie"": 6.9, ""Istorie"": 9.3}"
137,Elena Petrescu_137,Genetica|Chimie|Arhitectura,Stiintific,"{""Economie"": 6.8, ""Istorie"": 9.3, ""Matematica"": 9.3, ""Fizica"": 9.6, ""Geografie"": 6.2}"
138,Andrei Stanescu_138,Geografie|Design|Arhitectura,Medical,"{""Economie"": 6.6, ""Biologie"": 6.5, ""Chimie"": 7.2, ""Informatica"": 8.8, ""Fizica"": 7.6, ""Desen"": 6.7, ""Limba Romana"": 8.0}"
139,Ana Marin_139,Finante|Programare,Creativ|Umanist,"{""Geografie"": 8.7, ""Informatica"": 8.1, ""Biologie"": 9.4, ""Fizica"": 6.2, ""Economie"": 9.1, ""Limba Romana"": 6.4, ""Matematica"": 9.9}"
140,Gabriel Olaru_140,Matematica|Cercetare,Creativ,"{""Chimie"": 6.0, ""Informatica"": 9.2, ""Economie"": 8.8, ""Biologie"": 9.4, ""Geografie"": 8.9, ""Matematica"": 9.7, ""Limba Romana"": 7.9, ""Desen"": 6.1}"
141,Ioana Georgescu_141,Istorie|Arhitectura|Statistica|Genetica,Social|Medical,"{""Informatica"": 6.2, ""Economie"": 6.6, ""Biologie"": 8.2, ""Matematica"": 8.8, ""Geografie"": 6.7, ""Fizica"": 8.2, ""Desen"": 8.2}"
142,Elena Olaru_142,Geografie|RI,Tehnic|Umanist,"{""Matematica"": 8.3, ""Istorie"": 8.6, ""Limba Romana"": 8.3, ""Fizica"": 8.9, ""Economie"": 8.6, ""Geografie"": 8.1, ""Biologie"": 9.9}"
143,Andrei Stoica_143,Psihologie|Antreprenoriat|Robotica|Cercetare,Stiintific|Social,"{""Fizica"": 7.3, ""Geografie"": 6.2, ""Biologie"": 6.4, ""Istorie"": 7.0, ""Economie"": 7.2, ""Chimie"": 6.0}"
144,Stefan Ionescu_144,Genetica|Antreprenoriat|Mecanica|Materiale,Medical|Umanist,"{""Economie"": 9.4, ""Matematica"": 7.6, ""Limba Romana"": 7.0, ""Fizica"": 8.8, ""Chimie"": 8.1, ""Istorie"": 7.2, ""Biologie"": 9.9, ""Informatica"": 8.5, ""Geografie"": 6.8}"
145,Andrei Ionescu_145,Istorie|Arhitectura|Medicina|Finante,Financiar|Medical,"{""Desen"": 10.0, ""Matematica"": 9.3, ""Economie"": 6.8, ""Biologie"": 8.9, ""Fizica"": 9.1, ""Istorie"": 9.7, ""Chimie"": 9.4, ""Geografie"": 7.5, ""Limba Romana"": 8.3}"
146,Ion Stoica_146,Robotica|Biologie,Creativ,"{""Desen"": 8.0, ""Fizica"": 8.5, ""Biologie"": 8.0, ""Matematica"": 7.3, ""Chimie"": 8.1, ""Informatica"": 8.0, ""Geografie"": 6.6, ""Istorie"": 9.3, ""Economie"": 8.2}"
147,Alexandru Radu_147,Materiale|Psihologie,Tehnic|Umanist,"{""Fizica"": 9.2, ""Chimie"": 10.0, ""Economie"": 8.1, ""Istorie"": 6.1, ""Informatica"": 10.0, ""Limba Romana"": 9.9, ""Matematica"": 7.7, ""Geografie"": 8.8}"
148,Stefan Nicolae_148,Genetica|Inovatie,Creativ|Tehnic,"{""Desen"": 6.6, ""Informatica"": 9.6, ""Limba Romana"": 8.5, ""Matematica"": 7.4, ""Istorie"": 9.5, ""Economie"": 8.2, ""Geografie"": 9.3, ""Biologie"": 9.4}"
149,Gabriel Ionescu_149,AI|Design|Genetica|Medicina,Stiintific,"{""Economie"": 9.1, ""Matematica"": 9.3, ""Chimie"": 8.4, ""Biologie"": 7.5, ""Geografie"": 7.5}"
150,Gabriel Stanescu_150,Istorie|Genetica,Stiintific,"{""Economie"": 8.7, ""Fizica"": 8.5, ""Limba Romana"": 6.9, ""Chimie"": 6.1, ""Geografie"": 6.4, ""Matematica"": 6.3, ""Desen"": 6.1, ""Istorie"": 9.4, ""Biologie"": 6.9, ""Informatica"": 8.3}"
151,Stefan Popescu_151,Statistica|Cercetare|Genetica,Umanist,"{""Chimie"": 8.2, ""Biologie"": 6.3, ""Economie"": 7.3, ""Fizica"": 9.4, ""Matematica"": 6.6, ""Istorie"": 8.1, ""Limba Romana"": 8.1, ""Desen"": 9.1, ""Informatica"": 8.0, ""Geografie"": 7.8}"
152,Gabriel Georgescu_152,Robotica|Materiale|Finante,Umanist,"{""Fizica"": 6.9, ""Matematica"": 9.3, ""Limba Romana"": 7.6, ""Istorie"": 8.8, ""Geografie"": 8.4, ""Chimie"": 7.9, ""Economie"": 7.0, ""Desen"": 8.9, ""Biologie"": 9.3, ""Informatica"": 8.9}"
153,Mihai Popescu_153,Psihologie|Design|Economie,Financiar|Tehnic,"{""Geografie"": 8.4, ""Informatica"": 7.4, ""Desen"": 8.6, ""Matematica"": 8.4, ""Limba Romana"": 8.0, ""Istorie"": 7.9, ""Economie"": 7.0, ""Fizica"": 9.2}"
154,Alexandru Dumitrescu_154,Design|Antreprenoriat|Cercetare,Stiintific,"{""Informatica"": 7.3, ""Desen"": 8.3, ""Fizica"": 8.6, ""Biologie"": 8.0, ""Matematica"": 7.4, ""Istorie"": 7.3}"
155,Andrei Olaru_155,Statistica|Geografie|RI|Psihologie,Tehnic,"{""Istorie"": 7.1, ""Economie"": 8.4, ""Chimie"": 7.8, ""Geografie"": 9.9, ""Fizica"": 6.2, ""Biologie"": 8.4}"
156,Elena Olaru_156,Informatica|Chimie,Stiintific,"{""Matematica"": 8.2, ""Informatica"": 9.0, ""Geografie"": 7.8, ""Fizica"": 7.3, ""Biologie"": 9.1}"
157,Alexandru Petrescu_157,Sociologie|Robotica,Medical,"{""Economie"": 6.1, ""Geografie"": 6.7, ""Desen"": 8.7, ""Informatica"": 9.9, ""Chimie"": 6.9, ""Biologie"": 6.1, ""Limba Romana"": 6.2, ""Matematica"": 8.2}"
158,Cristian Marin_158,Programare|Istorie|Design,Medical|Creativ,"{""Istorie"": 7.3, ""Fizica"": 6.6, ""Desen"": 7.9, ""Matematica"": 7.8, ""Biologie"": 7.8, ""Geografie"": 9.2, ""Chimie"": 8.2, ""Limba Romana"": 8.8, ""Informatica"": 9.0}"
159,Gabriel Petrescu_159,Matematica|Antreprenoriat|Istorie|Finante,Creativ|Stiintific,"{""Istorie"": 7.3, ""Informatica"": 6.7, ""Fizica"": 8.1, ""Biologie"": 7.6, ""Desen"": 7.7, ""Limba Romana"": 9.0, ""Economie"": 7.3}"
160,Cristian Petrescu_160,Electronica|AI|Materiale,Financiar,"{""Geografie"": 8.5, ""Fizica"": 9.5, ""Biologie"": 9.6, ""Matematica"": 9.1, ""Istorie"": 8.9, ""Economie"": 7.3, ""Informatica"": 8.0}"
161,Maria Stoica_161,Biologie|Mecanica,Medical|Umanist,"{""Limba Romana"": 7.9, ""Matematica"": 9.3, ""Geografie"": 6.3, ""Fizica"": 7.4, ""Desen"": 7.3}"
162,Elena Stoica_162,Finante|Statistica,Creativ|Stiintific,"{""Limba Romana"": 8.7, ""Geografie"": 8.3, ""Desen"": 7.2, ""Chimie"": 9.8, ""Istorie"": 7.5, ""Informatica"": 8.8}"
163,Cristian Nicolae_163,Materiale|Psihologie,Creativ,"{""Istorie"": 7.2, ""Geografie"": 6.9, ""Limba Romana"": 7.7, ""Informatica"": 7.3, ""Matematica"": 7.4, ""Fizica"": 9.6, ""Desen"": 6.1}"
164,Gabriel Ionescu_164,Electronica|Geografie,Medical|Creativ,"{""Fizica"": 7.2, ""Economie"": 9.0, ""Istorie"": 8.5, ""Desen"": 6.3, ""Informatica"": 9.4, ""Chimie"": 6.8, ""Biologie"": 7.0, ""Matematica"": 9.0}"
165,Stefan Olaru_165,Biologie|Design|RI|Mecanica,Medical,"{""Limba Romana"": 8.0, ""Biologie"": 8.9, ""Economie"": 9.6, ""Geografie"": 8.2, ""Informatica"": 6.5, ""Istorie"": 6.1, ""Fizica"": 9.9, ""Matematica"": 6.6}"
166,Andrei Vasilescu_166,Management|Drept,Creativ|Stiintific,"{""Istorie"": 7.1, ""Fizica"": 9.8, ""Informatica"": 6.6, ""Matematica"": 6.1, ""Economie"": 8.2, ""Desen"": 9.4, ""Chimie"": 6.3}"
167,Laura Popescu_167,Arhitectura|Arheologie|Management,Social|Financiar,"{""Geografie"": 7.3, ""Biologie"": 9.8, ""Informatica"": 7.5, ""Istorie"": 6.4, ""Economie"": 8.6, ""Fizica"": 9.3, ""Limba Romana"": 9.6, ""Desen"": 7.6, ""Matematica"": 9.3, ""Chimie"": 8.3}"
168,Mihai Ionescu_168,Marketing|Statistica|AI,Financiar,"{""Informatica"": 6.3, ""Desen"": 9.5, ""Geografie"": 8.3, ""Chimie"": 9.6, ""Istorie"": 8.0, ""Economie"": 6.7, ""Fizica"": 7.1, ""Limba Romana"": 8.1}"
169,Ion Marin_169,AI|Chimie|Inovatie,Financiar,"{""Matematica"": 6.8, ""Fizica"": 9.9, ""Chimie"": 8.0, ""Economie"": 7.3, ""Geografie"": 7.0}"
170,Laura Olaru_170,Electronica|Fizica,Financiar|Umanist,"{""Istorie"": 8.3, ""Informatica"": 7.7, ""Desen"": 7.1, ""Fizica"": 8.6, ""Chimie"": 6.5}"
171,Ioana Popescu_171,Programare|Chimie|Cibernetica|Marketing,Tehnic|Social,"{""Istorie"": 7.0, ""Informatica"": 9.9, ""Desen"": 6.8, ""Fizica"": 9.5, ""Economie"": 8.5, ""Geografie"": 7.6, ""Biologie"": 8.1, ""Limba Romana"": 8.4, ""Matematica"": 8.3, ""Chimie"": 6.2}"
172,Stefan Radu_172,Materiale|Electronica|Finante,Stiintific,"{""Fizica"": 6.2, ""Informatica"": 7.4, ""Istorie"": 7.3, ""Matematica"": 8.6, ""Chimie"": 6.9, ""Limba Romana"": 9.1, ""Economie"": 9.8, ""Desen"": 9.0, ""Biologie"": 7.0}"
173,Ana Ionescu_173,Materiale|AI,Creativ,"{""Desen"": 8.3, ""Chimie"": 9.7, ""Limba Romana"": 7.2, ""Informatica"": 8.9, ""Matematica"": 6.7, ""Fizica"": 8.5}"
174,Andrei Olaru_174,Programare|Sociologie|Marketing|Medicina,Social|Medical,"{""Matematica"": 8.1, ""Fizica"": 7.3, ""Informatica"": 8.8, ""Istorie"": 8.1, ""Chimie"": 9.9, ""Biologie"": 6.6, ""Desen"": 6.4, ""Economie"": 8.1}"
175,Laura Stanescu_175,Cercetare|Robotica|Sociologie|Geografie,Umanist,"{""Limba Romana"": 8.0, ""Istorie"": 8.9, ""Matematica"": 6.7, ""Biologie"": 7.8, ""Chimie"": 7.3}"
176,Adriana Olaru_176,AI|Medicina|Psihologie,Creativ|Financiar,"{""Geografie"": 9.2, ""Limba Romana"": 7.4, ""Matematica"": 9.6, ""Economie"": 7.1, ""Biologie"": 9.1, ""Istorie"": 7.4, ""Chimie"": 8.1, ""Desen"": 8.5, ""Fizica"": 6.2, ""Informatica"": 7.5}"
177,Cristian Stanescu_177,Inovatie|Marketing,Creativ,"{""Informatica"": 7.2, ""Matematica"": 7.3, ""Biologie"": 8.8, ""Geografie"": 8.3, ""Limba Romana"": 6.8, ""Economie"": 6.9, ""Fizica"": 8.0, ""Chimie"": 9.6, ""Istorie"": 6.8, ""Desen"": 7.8}"
178,Roxana Stoica_178,Materiale|Mecanica,Creativ|Stiintific,"{""Fizica"": 6.1, ""Limba Romana"": 7.3, ""Istorie"": 9.2, ""Desen"": 9.2, ""Biologie"": 8.0, ""Economie"": 7.9, ""Geografie"": 7.6}"
179,Roxana Olaru_179,Finante|Materiale|Mecanica,Financiar,"{""Informatica"": 6.8, ""Chimie"": 9.9, ""Desen"": 8.6, ""Fizica"": 8.7, ""Istorie"": 6.1, ""Matematica"": 8.6, ""Limba Romana"": 9.0, ""Geografie"": 6.0, ""Economie"": 7.2, ""Biologie"": 8.0}"
180,Alexandru Olaru_180,Design|Drept|Sociologie,Social|Creativ,"{""Istorie"": 6.8, ""Desen"": 7.1, ""Chimie"": 9.1, ""Informatica"": 6.2, ""Matematica"": 6.1, ""Geografie"": 8.0, ""Economie"": 9.5, ""Biologie"": 8.8}"
181,Laura Popescu_181,Mecanica|Matematica|Istorie,Stiintific|Tehnic,"{""Economie"": 7.0, ""Fizica"": 8.2, ""Limba Romana"": 7.1, ""Informatica"": 6.4, ""Geografie"": 9.3, ""Biologie"": 9.2}"
182,Gabriel Nicolae_182,Cercetare|Economie|Geografie|Drept,Financiar,"{""Fizica"": 8.7, ""Istorie"": 9.5, ""Informatica"": 7.4, ""Limba Romana"": 7.2, ""Matematica"": 7.2, ""Biologie"": 7.6, ""Desen"": 8.5, ""Chimie"": 9.5, ""Economie"": 7.9, ""Geografie"": 8.9}"
183,Stefan Stanescu_183,Geografie|Marketing|Biologie|Design,Tehnic,"{""Biologie"": 6.6, ""Istorie"": 7.0, ""Limba Romana"": 6.6, ""Geografie"": 9.6, ""Fizica"": 7.3}"
184,Roxana Ionescu_184,Economie|Cibernetica|Statistica,Medical,"{""Matematica"": 7.4, ""Biologie"": 10.0, ""Chimie"": 7.0, ""Economie"": 8.0, ""Fizica"": 8.9, ""Limba Romana"": 7.1, ""Istorie"": 7.4}"
185,Maria Stanescu_185,Informatica|Matematica|Cercetare,Social|Creativ,"{""Istorie"": 7.0, ""Limba Romana"": 8.3, ""Desen"": 9.9, ""Geografie"": 6.4, ""Fizica"": 6.7, ""Informatica"": 9.8, ""Economie"": 8.3, ""Chimie"": 9.1, ""Biologie"": 9.4}"
186,Stefan Ionescu_186,Economie|Inovatie|Istorie,Medical,"{""Chimie"": 7.4, ""Geografie"": 8.3, ""Limba Romana"": 9.9, ""Biologie"": 10.0, ""Matematica"": 6.7}"
187,Roxana Vasilescu_187,Mecanica|Arheologie|Istorie|Design,Creativ,"{""Istorie"": 8.0, ""Limba Romana"": 9.2, ""Matematica"": 6.3, ""Biologie"": 6.8, ""Economie"": 9.5, ""Informatica"": 9.3}"
188,Ion Olaru_188,Programare|Marketing|Informatica|Finante,Tehnic,"{""Geografie"": 8.6, ""Biologie"": 8.7, ""Desen"": 6.9, ""Limba Romana"": 8.5, ""Matematica"": 9.7, ""Chimie"": 7.4, ""Istorie"": 8.7, ""Economie"": 6.4, ""Informatica"": 7.4}"
189,Gabriel Stanescu_189,Informatica|Statistica|Robotica|Medicina,Tehnic,"{""Fizica"": 8.8, ""Desen"": 7.9, ""Economie"": 7.8, ""Istorie"": 8.9, ""Limba Romana"": 7.9}"
190,Gabriel Petrescu_190,Statistica|Genetica|RI|Materiale,Tehnic|Medical,"{""Limba Romana"": 8.5, ""Matematica"": 9.5, ""Fizica"": 8.8, ""Desen"": 7.4, ""Informatica"": 8.3, ""Chimie"": 7.0, ""Economie"": 8.4, ""Istorie"": 8.1, ""Biologie"": 6.8}"
191,Elena Popescu_191,Matematica|Antreprenoriat|Finante|Fizica,Social,"{""Biologie"": 8.3, ""Geografie"": 8.0, ""Informatica"": 9.8, ""Fizica"": 8.6, ""Desen"": 7.1}"
192,Ioana Stanescu_192,Matematica|Arheologie|Statistica|RI,Social,"{""Limba Romana"": 9.8, ""Desen"": 9.3, ""Chimie"": 7.0, ""Informatica"": 6.7, ""Economie"": 9.6, ""Istorie"": 6.6}"
193,Ioana Georgescu_193,Istorie|Statistica|Electronica|Economie,Medical,"{""Matematica"": 7.9, ""Limba Romana"": 9.6, ""Desen"": 8.2, ""Istorie"": 8.8, ""Geografie"": 6.5, ""Biologie"": 7.0, ""Informatica"": 7.6}"
194,Laura Vasilescu_194,Design|Biologie|Marketing|Cercetare,Umanist|Tehnic,"{""Chimie"": 8.6, ""Economie"": 8.5, ""Informatica"": 6.3, ""Biologie"": 6.2, ""Limba Romana"": 9.2, ""Geografie"": 8.9, ""Fizica"": 6.2, ""Desen"": 7.5}"
195,Alexandru Dumitrescu_195,Antreprenoriat|Drept|Electronica,Stiintific,"{""Matematica"": 7.9, ""Chimie"": 8.9, ""Economie"": 9.5, ""Biologie"": 7.1, ""Desen"": 8.9, ""Limba Romana"": 6.5, ""Istorie"": 8.5, ""Fizica"": 8.2, ""Informatica"": 8.9}"
196,Ion Georgescu_196,Economie|Fizica|Chimie|AI,Creativ|Social,"{""Chimie"": 8.3, ""Biologie"": 8.0, ""Fizica"": 7.6, ""Matematica"": 7.8, ""Geografie"": 7.8, ""Informatica"": 7.5}"
197,Roxana Stanescu_197,Geografie|Medicina|Economie|Sociologie,Medical,"{""Matematica"": 6.7, ""Economie"": 8.0, ""Limba Romana"": 6.3, ""Desen"": 7.0, ""Geografie"": 9.5}"
198,Ioana Petrescu_198,Electronica|Mecanica|Cibernetica,Creativ,"{""Matematica"": 7.4, ""Geografie"": 9.0, ""Fizica"": 9.5, ""Informatica"": 9.5, ""Chimie"": 7.4, ""Economie"": 7.8, ""Desen"": 9.3, ""Istorie"": 8.9, ""Limba Romana"": 8.1}"
199,Gabriel Georgescu_199,Arheologie|Matematica|Istorie,Tehnic,"{""Matematica"": 9.7, ""Fizica"": 8.4, ""Istorie"": 6.4, ""Informatica"": 9.7, ""Chimie"": 9.9}"
200,Daniel Vasilescu_200,Materiale|Informatica,Medical,"{""Chimie"": 8.9, ""Istorie"": 7.7, ""Biologie"": 6.2, ""Fizica"": 6.4, ""Desen"": 8.1, ""Limba Romana"": 9.0}"
201,Ioana Stanescu_201,Istorie|Economie,Stiintific,"{""Istorie"": 7.4, ""Economie"": 8.3, ""Limba Romana"": 8.5, ""Desen"": 6.1, ""Fizica"": 9.6, ""Biologie"": 9.7, ""Informatica"": 6.1, ""Geografie"": 9.0}"
202,Laura Petrescu_202,Cercetare|Statistica|Materiale|Psihologie,Social,"{""Limba Romana"": 7.8, ""Informatica"": 8.1, ""Biologie"": 7.4, ""Geografie"": 6.4, ""Chimie"": 10.0, ""Matematica"": 6.1, ""Istorie"": 6.8}"
203,Laura Radu_203,AI|Matematica,Stiintific|Tehnic,"{""Fizica"": 8.2, ""Informatica"": 9.3, ""Economie"": 6.5, ""Chimie"": 6.3, ""Istorie"": 8.9, ""Matematica"": 8.0, ""Biologie"": 7.7}"
204,Roxana Radu_204,Marketing|RI,Financiar,"{""Matematica"": 6.9, ""Informatica"": 7.8, ""Chimie"": 9.1, ""Geografie"": 8.5, ""Biologie"": 7.9, ""Limba Romana"": 8.0}"
205,Ana Olaru_205,Informatica|Electronica,Stiintific,"{""Istorie"": 8.4, ""Biologie"": 6.6, ""Economie"": 8.2, ""Chimie"": 7.3, ""Informatica"": 6.7, ""Limba Romana"": 8.1, ""Desen"": 8.4, ""Fizica"": 9.7, ""Geografie"": 9.6}"
